1561,"(0, 1, 2)"
1562,"(0, 1, 2)"
1563,"(1, 0, 2)"
1565,"(2, 1, 1)"
1566,"(0, 1, 1)"
1567,"(2, 1, 2)"
1569,"(1, 0, 0)"
1573,"(0, 1, 2)"
1575,"(0, 1, 1)"
1576,"(0, 0, 2)"
1577,"(1, 0, 1)"
1580,"(0, 1, 2)"
1581,"(1, 0, 1)"
1583,"(1, 0, 2)"
1584,"(0, 1, 2)"
1585,"(1, 0, 1)"
1586,"(2, 0, 1)"
1587,"(0, 1, 2)"
1590,"(1, 1, 1)"
1591,"(0, 0, 2)"
1592,"(1, 1, 1)"
1593,"(2, 1, 1)"
1594,"(0, 1, 1)"
1596,"(1, 0, 2)"
1598,"(0, 1, 1)"
1599,"(1, 1, 1)"
1600,"(2, 0, 1)"
1603,"(0, 1, 2)"
1606,"(0, 1, 2)"
1607,"(1, 0, 2)"
1608,"(0, 1, 1)"
1609,"(1, 1, 1)"
1610,"(2, 1, 1)"
1611,"(2, 0, 2)"
1612,"(2, 0, 2)"
1613,"(1, 0, 1)"
1614,"(0, 0, 2)"
1615,"(0, 1, 2)"
1617,"(2, 0, 2)"
1618,"(1, 1, 2)"
1619,"(1, 0, 1)"
1622,"(2, 1, 2)"
1624,"(2, 1, 2)"
1625,"(0, 1, 2)"
1626,"(0, 1, 2)"
1627,"(2, 1, 2)"
1628,"(2, 0, 2)"
1629,"(1, 0, 1)"
1630,"(0, 1, 1)"
1631,"(1, 1, 2)"
1632,"(0, 1, 2)"
1633,"(0, 0, 1)"
1634,"(2, 1, 1)"
1635,"(1, 1, 2)"
1636,"(2, 1, 1)"
1637,"(2, 0, 1)"
1638,"(0, 1, 2)"
1639,"(2, 1, 2)"
1642,"(0, 1, 1)"
1643,"(0, 0, 2)"
1645,"(2, 1, 1)"
1646,"(2, 0, 2)"
1647,"(2, 1, 1)"
1648,"(1, 1, 1)"
1649,"(0, 1, 1)"
1651,"(2, 0, 1)"
1652,"(0, 1, 2)"
1653,"(2, 0, 2)"
1654,"(2, 1, 2)"
1655,"(2, 1, 1)"
1656,"(2, 1, 2)"
1657,"(2, 0, 1)"
1658,"(2, 1, 2)"
1659,"(2, 0, 2)"
1660,"(0, 1, 2)"
1661,"(0, 0, 2)"
1664,"(0, 0, 2)"
1667,"(2, 1, 1)"
1668,"(1, 1, 1)"
1669,"(0, 1, 1)"
1670,"(0, 1, 2)"
1672,"(0, 1, 2)"
1673,"(0, 0, 2)"
1674,"(2, 1, 2)"
1676,"(1, 1, 1)"
1679,"(2, 0, 2)"
1680,"(1, 1, 2)"
1681,"(1, 0, 2)"
1682,"(1, 0, 1)"
1683,"(2, 0, 2)"
1684,"(2, 0, 0)"
1686,"(1, 0, 2)"
1687,"(2, 0, 0)"
1688,"(2, 0, 2)"
1689,"(2, 1, 1)"
1690,"(1, 1, 2)"
1691,"(1, 1, 2)"
1692,"(1, 0, 1)"
1693,"(1, 0, 0)"
1694,"(2, 1, 1)"
1695,"(1, 0, 1)"
1697,"(1, 0, 1)"
1698,"(0, 1, 1)"
1700,"(2, 0, 1)"
1701,"(0, 1, 1)"
1702,"(1, 0, 2)"
1704,"(1, 0, 2)"
1706,"(1, 0, 1)"
1708,"(0, 1, 1)"
1709,"(2, 1, 2)"
1710,"(0, 1, 2)"
1711,"(2, 0, 2)"
1713,"(1, 0, 2)"
1715,"(2, 1, 2)"
1717,"(0, 1, 2)"
1718,"(2, 1, 2)"
1719,"(2, 0, 2)"
1720,"(0, 0, 2)"
1722,"(0, 1, 2)"
1724,"(2, 0, 2)"
1725,"(1, 0, 1)"
1726,"(2, 1, 1)"
1727,"(2, 1, 1)"
1728,"(0, 1, 2)"
1729,"(2, 1, 1)"
1730,"(1, 1, 1)"
1731,"(2, 1, 2)"
1732,"(0, 0, 1)"
1734,"(1, 1, 1)"
1736,"(0, 1, 1)"
1737,"(1, 0, 2)"
1740,"(1, 0, 2)"
1741,"(0, 1, 1)"
1742,"(1, 1, 2)"
1743,"(2, 0, 2)"
1744,"(1, 0, 1)"
1745,"(0, 1, 2)"
1746,"(2, 1, 1)"
1747,"(0, 0, 1)"
1748,"(2, 1, 2)"
1749,"(0, 0, 2)"
1750,"(2, 0, 0)"
1751,"(0, 1, 2)"
1752,"(2, 0, 2)"
1753,"(1, 1, 2)"
1754,"(0, 1, 2)"
1756,"(2, 0, 1)"
1757,"(1, 1, 2)"
1758,"(1, 1, 1)"
1760,"(0, 1, 1)"
1761,"(1, 1, 2)"
1762,"(2, 0, 1)"
1763,"(2, 1, 2)"
1764,"(0, 1, 2)"
1766,"(0, 0, 2)"
1767,"(2, 1, 2)"
1768,"(2, 1, 1)"
1769,"(0, 1, 2)"
1770,"(0, 0, 2)"
1773,"(0, 1, 2)"
1776,"(0, 1, 2)"
1777,"(2, 0, 2)"
1779,"(0, 0, 2)"
1780,"(0, 1, 2)"
1781,"(1, 0, 1)"
1782,"(1, 1, 2)"
1783,"(2, 1, 1)"
1784,"(2, 1, 1)"
1786,"(1, 1, 2)"
1787,"(0, 0, 2)"
1788,"(1, 1, 2)"
1790,"(1, 1, 1)"
1791,"(2, 0, 2)"
1793,"(2, 1, 1)"
1794,"(0, 1, 2)"
1795,"(1, 1, 1)"
1797,"(2, 1, 1)"
1798,"(2, 1, 1)"
1800,"(2, 1, 2)"
1802,"(0, 1, 1)"
1803,"(2, 0, 2)"
1804,"(1, 0, 1)"
1806,"(0, 1, 2)"
1807,"(0, 1, 2)"
1808,"(2, 1, 2)"
1809,"(2, 1, 2)"
1810,"(0, 1, 2)"
1811,"(2, 0, 1)"
1812,"(1, 1, 2)"
1814,"(0, 1, 2)"
1815,"(2, 1, 2)"
1816,"(0, 1, 2)"
1817,"(2, 1, 2)"
1818,"(2, 1, 1)"
1819,"(0, 1, 1)"
1820,"(1, 0, 1)"
1821,"(2, 0, 1)"
1823,"(0, 1, 2)"
1827,"(0, 0, 2)"
1829,"(0, 0, 2)"
1830,"(2, 0, 1)"
1831,"(1, 1, 1)"
1832,"(2, 1, 1)"
1833,"(2, 0, 2)"
1834,"(2, 0, 2)"
1835,"(2, 0, 1)"
1836,"(2, 1, 1)"
1837,"(0, 1, 2)"
1839,"(2, 0, 2)"
1840,"(2, 1, 1)"
1843,"(2, 0, 2)"
1844,"(1, 1, 2)"
1845,"(2, 1, 1)"
1846,"(2, 1, 2)"
1847,"(0, 1, 2)"
1848,"(2, 0, 0)"
1850,"(0, 1, 2)"
1851,"(2, 1, 1)"
1853,"(2, 1, 2)"
1854,"(1, 0, 1)"
1855,"(1, 0, 2)"
1859,"(2, 1, 2)"
1860,"(0, 1, 2)"
1861,"(0, 0, 2)"
1862,"(0, 1, 2)"
1863,"(1, 1, 2)"
1865,"(0, 1, 2)"
1867,"(2, 1, 2)"
1870,"(2, 1, 1)"
1871,"(0, 1, 2)"
1872,"(0, 1, 2)"
1874,"(2, 1, 1)"
1875,"(2, 1, 1)"
1877,"(0, 1, 2)"
1878,"(1, 1, 2)"
1879,"(2, 1, 1)"
1880,"(2, 1, 1)"
1881,"(2, 0, 2)"
1883,"(0, 1, 2)"
1884,"(2, 0, 1)"
1885,"(0, 1, 1)"
1886,"(0, 1, 2)"
1887,"(1, 0, 1)"
1888,"(0, 1, 2)"
1890,"(2, 1, 2)"
1891,"(2, 0, 2)"
1892,"(2, 0, 2)"
1893,"(2, 1, 1)"
1894,"(0, 1, 2)"
1895,"(0, 1, 2)"
1896,"(0, 1, 2)"
1898,"(0, 1, 1)"
1900,"(1, 1, 2)"
1902,"(2, 1, 1)"
1904,"(0, 1, 1)"
1905,"(2, 0, 1)"
1907,"(2, 0, 0)"
1909,"(0, 1, 2)"
1910,"(1, 0, 2)"
1912,"(0, 1, 2)"
1914,"(1, 1, 1)"
1916,"(0, 1, 1)"
1917,"(1, 1, 2)"
1918,"(1, 0, 1)"
1919,"(0, 0, 2)"
1921,"(2, 0, 2)"
1922,"(0, 1, 2)"
1923,"(1, 1, 2)"
1925,"(0, 1, 2)"
1926,"(0, 0, 2)"
1927,"(1, 1, 2)"
1929,"(0, 1, 2)"
1931,"(0, 1, 1)"
1932,"(1, 0, 2)"
1933,"(2, 0, 1)"
1934,"(2, 1, 2)"
1935,"(2, 1, 1)"
1938,"(1, 1, 1)"
1939,"(0, 0, 2)"
1941,"(0, 1, 1)"
1942,"(0, 1, 2)"
1943,"(2, 1, 2)"
1946,"(2, 0, 2)"
1948,"(0, 1, 1)"
1949,"(1, 1, 1)"
1950,"(1, 0, 2)"
1951,"(0, 1, 1)"
1953,"(2, 1, 1)"
1955,"(2, 0, 2)"
1959,"(0, 1, 2)"
1961,"(1, 0, 2)"
1962,"(2, 1, 1)"
1964,"(0, 2, 1)"
1965,"(0, 1, 2)"
1966,"(1, 1, 2)"
1967,"(1, 0, 1)"
1968,"(2, 0, 2)"
1969,"(1, 0, 2)"
1970,"(1, 0, 1)"
1972,"(0, 1, 1)"
1976,"(2, 0, 1)"
1977,"(0, 1, 2)"
1980,"(1, 1, 1)"
1981,"(1, 0, 2)"
1982,"(0, 1, 1)"
1983,"(2, 1, 2)"
1984,"(1, 0, 0)"
1986,"(1, 1, 2)"
1987,"(2, 1, 2)"
1988,"(0, 1, 2)"
1989,"(1, 0, 1)"
1990,"(0, 1, 1)"
1991,"(2, 1, 1)"
1992,"(1, 1, 2)"
1993,"(0, 1, 1)"
1994,"(0, 1, 1)"
1995,"(1, 0, 0)"
1996,"(1, 0, 2)"
1997,"(2, 1, 1)"
1998,"(1, 0, 2)"
2000,"(1, 1, 2)"
2001,"(0, 0, 2)"
2002,"(1, 0, 1)"
2004,"(0, 1, 1)"
2005,"(2, 0, 1)"
2006,"(1, 1, 2)"
2007,"(0, 1, 2)"
2008,"(1, 0, 2)"
2009,"(1, 1, 2)"
2010,"(0, 1, 1)"
2011,"(2, 1, 1)"
2013,"(1, 0, 1)"
2015,"(1, 0, 2)"
2017,"(1, 0, 2)"
2018,"(1, 1, 2)"
2019,"(0, 1, 2)"
2022,"(0, 1, 2)"
2023,"(2, 1, 1)"
2024,"(1, 0, 2)"
2025,"(0, 1, 2)"
2027,"(0, 1, 1)"
2028,"(2, 0, 0)"
2029,"(2, 1, 1)"
2032,"(1, 1, 1)"
2034,"(2, 0, 1)"
2035,"(0, 1, 2)"
2036,"(2, 0, 1)"
2037,"(1, 1, 2)"
2038,"(0, 1, 2)"
2039,"(1, 1, 2)"
2041,"(0, 1, 2)"
2042,"(0, 1, 2)"
2045,"(0, 1, 1)"
2046,"(0, 0, 2)"
2047,"(0, 1, 2)"
2048,"(0, 1, 1)"
2049,"(0, 1, 2)"
2052,"(2, 1, 1)"
2053,"(2, 0, 1)"
2054,"(0, 1, 2)"
2055,"(2, 0, 1)"
2056,"(0, 1, 2)"
2057,"(0, 1, 2)"
2058,"(1, 1, 1)"
2059,"(0, 1, 2)"
2062,"(2, 1, 2)"
2064,"(1, 1, 2)"
2065,"(1, 1, 2)"
2067,"(2, 1, 1)"
2069,"(1, 1, 2)"
2070,"(2, 1, 1)"
2071,"(2, 0, 1)"
2072,"(2, 1, 2)"
2073,"(0, 1, 2)"
2074,"(0, 1, 2)"
2075,"(0, 1, 2)"
2076,"(2, 0, 2)"
2078,"(2, 0, 1)"
2079,"(1, 1, 2)"
2080,"(0, 1, 2)"
2081,"(0, 1, 2)"
2082,"(2, 0, 2)"
2084,"(0, 0, 2)"
2085,"(1, 1, 2)"
2086,"(1, 1, 2)"
2087,"(1, 1, 1)"
2090,"(2, 0, 0)"
2092,"(0, 0, 2)"
2093,"(1, 0, 1)"
2094,"(2, 0, 0)"
2096,"(0, 1, 2)"
2098,"(0, 1, 2)"
2099,"(0, 0, 2)"
2102,"(2, 1, 2)"
2103,"(2, 0, 0)"
2104,"(2, 0, 1)"
2105,"(2, 1, 2)"
2106,"(2, 0, 1)"
2108,"(2, 1, 1)"
2109,"(2, 1, 1)"
2110,"(2, 1, 2)"
2111,"(1, 0, 2)"
2112,"(1, 1, 1)"
2113,"(2, 1, 1)"
2114,"(0, 0, 2)"
2115,"(2, 0, 1)"
2116,"(2, 1, 1)"
2117,"(1, 1, 2)"
2118,"(1, 0, 1)"
2119,"(0, 1, 1)"
2121,"(2, 1, 2)"
2123,"(0, 1, 2)"
2124,"(0, 1, 2)"
2125,"(2, 1, 2)"
2126,"(0, 1, 2)"
2127,"(2, 1, 1)"
2129,"(0, 1, 1)"
2130,"(0, 1, 1)"
2131,"(1, 1, 2)"
2133,"(0, 1, 2)"
2135,"(2, 1, 1)"
2138,"(0, 1, 1)"
2140,"(2, 1, 2)"
2141,"(0, 1, 2)"
2142,"(1, 1, 2)"
2143,"(2, 1, 1)"
2144,"(1, 0, 2)"
2146,"(1, 0, 1)"
2147,"(0, 1, 1)"
2148,"(0, 1, 1)"
2149,"(1, 1, 1)"
2152,"(0, 1, 1)"
2153,"(0, 0, 1)"
2154,"(0, 1, 2)"
2156,"(2, 0, 1)"
2158,"(1, 1, 1)"
2159,"(0, 1, 2)"
2160,"(0, 1, 1)"
2161,"(0, 1, 1)"
2163,"(2, 0, 2)"
2164,"(0, 1, 1)"
2166,"(0, 1, 2)"
2167,"(0, 1, 1)"
2168,"(1, 1, 1)"
2169,"(2, 0, 0)"
2170,"(2, 0, 2)"
2171,"(2, 1, 1)"
2172,"(1, 0, 1)"
2173,"(0, 1, 2)"
2174,"(0, 0, 2)"
2175,"(2, 0, 1)"
2178,"(2, 1, 1)"
2181,"(0, 1, 1)"
2182,"(2, 0, 2)"
2183,"(0, 1, 2)"
2184,"(1, 1, 2)"
2185,"(2, 0, 1)"
2186,"(0, 0, 2)"
2187,"(0, 1, 1)"
2188,"(0, 1, 2)"
2189,"(2, 1, 1)"
2191,"(2, 1, 2)"
2192,"(0, 1, 1)"
2193,"(1, 0, 1)"
2194,"(1, 0, 2)"
2196,"(2, 1, 1)"
2197,"(1, 1, 2)"
2200,"(2, 0, 0)"
2202,"(0, 0, 1)"
2203,"(0, 1, 2)"
2205,"(0, 1, 2)"
2206,"(0, 0, 2)"
2207,"(1, 0, 2)"
2208,"(0, 1, 2)"
2209,"(0, 0, 2)"
2213,"(0, 0, 2)"
2215,"(0, 1, 1)"
2216,"(2, 0, 2)"
2217,"(2, 1, 1)"
2218,"(0, 1, 2)"
2219,"(0, 1, 1)"
2220,"(2, 0, 1)"
2221,"(0, 1, 1)"
2222,"(0, 1, 1)"
2224,"(2, 1, 1)"
2225,"(1, 1, 1)"
2226,"(1, 0, 2)"
2228,"(1, 0, 2)"
2229,"(1, 1, 2)"
2230,"(1, 0, 2)"
2231,"(0, 1, 2)"
2232,"(0, 1, 2)"
2233,"(1, 1, 1)"
2235,"(0, 0, 2)"
2236,"(0, 1, 1)"
2237,"(1, 0, 0)"
2238,"(1, 0, 2)"
2239,"(1, 0, 1)"
2240,"(2, 1, 1)"
2241,"(2, 0, 1)"
2242,"(1, 1, 2)"
2243,"(2, 0, 2)"
2245,"(1, 1, 2)"
2246,"(0, 0, 1)"
2247,"(2, 1, 1)"
2248,"(0, 1, 2)"
2249,"(2, 0, 0)"
2250,"(1, 0, 0)"
2252,"(1, 1, 1)"
2253,"(0, 0, 2)"
2254,"(1, 0, 2)"
2255,"(0, 1, 2)"
2256,"(0, 0, 2)"
2258,"(0, 1, 1)"
2259,"(1, 0, 2)"
2260,"(2, 1, 2)"
2261,"(1, 1, 2)"
2262,"(0, 1, 2)"
2264,"(1, 0, 1)"
2265,"(1, 1, 2)"
2266,"(0, 1, 2)"
2267,"(1, 0, 1)"
2268,"(1, 0, 1)"
2270,"(2, 1, 2)"
2271,"(0, 0, 2)"
2272,"(2, 0, 0)"
2275,"(0, 1, 1)"
2276,"(0, 0, 2)"
2277,"(1, 0, 2)"
2280,"(2, 1, 1)"
2281,"(0, 1, 1)"
2282,"(0, 1, 2)"
2283,"(2, 1, 1)"
2284,"(1, 0, 1)"
2285,"(0, 1, 2)"
2286,"(1, 0, 1)"
2289,"(2, 1, 1)"
2292,"(1, 0, 1)"
2294,"(0, 1, 1)"
2295,"(1, 0, 2)"
2296,"(0, 1, 1)"
2299,"(1, 1, 2)"
2300,"(2, 1, 2)"
2301,"(1, 0, 1)"
